year,state,rank,premium_variant,default_mapping_rule,across_failure_reason,plan_pair_rows,across_turnover_rows,non_across_rows
2024,MI,lowest,ehb_named_states_only,county_any_zip_turnover,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,county_any_zip_turnover,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,current_repo_rule,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,current_repo_rule,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,current_repo_rule,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,exclude_level4_5,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,exclude_level4_5,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,exclude_level4_5,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,include_level4_5_as_missing_current,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,lowest_crosswalk_level,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,lowest_crosswalk_level,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,no_same_issuer_priority,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,no_same_issuer_priority,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,reason8_priority,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,reason8_priority,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,reason8_priority,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,source_order_first_valid,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,source_order_first_valid,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,source_order_first_valid,zero_to_positive_but_same_issuer,36,0,36
2024,MI,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,122,0,122
2024,MI,lowest,ehb_named_states_only,whole_county_00000_only,reason8_candidate_exists,8,0,8
2024,MI,lowest,ehb_named_states_only,whole_county_00000_only,zero_to_positive_but_same_issuer,36,0,36
2024,MI,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,county_any_zip_turnover,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,county_any_zip_turnover,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,current_repo_rule,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,current_repo_rule,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,exclude_level4_5,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,exclude_level4_5,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,lowest_crosswalk_level,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,lowest_crosswalk_level,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,no_same_issuer_priority,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,no_same_issuer_priority,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,reason8_priority,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,reason8_priority,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,reason8_priority,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,source_order_first_valid,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,source_order_first_valid,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,114,0,114
2024,MI,second_lowest,current_ehb_all_states,whole_county_00000_only,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,current_ehb_all_states,whole_county_00000_only,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,county_any_zip_turnover,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,county_any_zip_turnover,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,current_repo_rule,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,current_repo_rule,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,exclude_level4_5,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,exclude_level4_5,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,lowest_crosswalk_level,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,lowest_crosswalk_level,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,no_same_issuer_priority,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,no_same_issuer_priority,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,reason8_priority,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,reason8_priority,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,reason8_priority,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,source_order_first_valid,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,source_order_first_valid,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,source_order_first_valid,zero_to_positive_but_same_issuer,44,0,44
2024,MI,second_lowest,ehb_named_states_only,whole_county_00000_only,both_zero,114,0,114
2024,MI,second_lowest,ehb_named_states_only,whole_county_00000_only,reason8_candidate_exists,8,0,8
2024,MI,second_lowest,ehb_named_states_only,whole_county_00000_only,zero_to_positive_but_same_issuer,44,0,44
2024,MO,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,county_any_zip_turnover,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,current_repo_rule,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,current_repo_rule,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,exclude_level4_5,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,exclude_level4_5,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,lowest_crosswalk_level,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,no_same_issuer_priority,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,reason8_priority,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,reason8_priority,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,source_order_first_valid,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,source_order_first_valid,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,current_ehb_all_states,whole_county_00000_only,both_zero,166,0,166
2024,MO,lowest,current_ehb_all_states,whole_county_00000_only,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,county_any_zip_turnover,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,current_repo_rule,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,current_repo_rule,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,exclude_level4_5,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,exclude_level4_5,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,lowest_crosswalk_level,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,no_same_issuer_priority,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,reason8_priority,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,reason8_priority,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,source_order_first_valid,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,source_order_first_valid,zero_to_positive_but_same_issuer,64,0,64
2024,MO,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,166,0,166
2024,MO,lowest,ehb_named_states_only,whole_county_00000_only,zero_to_positive_but_same_issuer,64,0,64
2024,MO,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,county_any_zip_turnover,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,current_repo_rule,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,exclude_level4_5,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,lowest_crosswalk_level,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,no_same_issuer_priority,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,reason8_priority,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,reason8_priority,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,source_order_first_valid,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,150,0,150
2024,MO,second_lowest,current_ehb_all_states,whole_county_00000_only,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,county_any_zip_turnover,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,current_repo_rule,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,exclude_level4_5,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,lowest_crosswalk_level,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,no_same_issuer_priority,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,reason8_priority,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,reason8_priority,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,source_order_first_valid,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,source_order_first_valid,zero_to_positive_but_same_issuer,80,0,80
2024,MO,second_lowest,ehb_named_states_only,whole_county_00000_only,both_zero,150,0,150
2024,MO,second_lowest,ehb_named_states_only,whole_county_00000_only,zero_to_positive_but_same_issuer,80,0,80
2024,MS,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,county_any_zip_turnover,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,current_repo_rule,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,current_repo_rule,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,current_repo_rule,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,exclude_level4_5,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,exclude_level4_5,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,exclude_level4_5,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,lowest_crosswalk_level,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,no_same_issuer_priority,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,reason8_priority,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,reason8_priority,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,reason8_priority,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,source_order_first_valid,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,source_order_first_valid,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,source_order_first_valid,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,current_ehb_all_states,whole_county_00000_only,both_positive,46,0,46
2024,MS,lowest,current_ehb_all_states,whole_county_00000_only,both_zero,110,0,110
2024,MS,lowest,current_ehb_all_states,whole_county_00000_only,zero_to_positive_but_same_issuer,8,0,8
2024,MS,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,county_any_zip_turnover,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,current_repo_rule,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,current_repo_rule,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,exclude_level4_5,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,exclude_level4_5,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,lowest_crosswalk_level,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,no_same_issuer_priority,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,reason8_priority,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,reason8_priority,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,source_order_first_valid,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,source_order_first_valid,zero_to_positive_but_same_issuer,54,0,54
2024,MS,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,110,0,110
2024,MS,lowest,ehb_named_states_only,whole_county_00000_only,zero_to_positive_but_same_issuer,54,0,54
2024,MS,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,36,0,36
2024,MS,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,8,0,8
2024,MS,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,zero_to_positive_but_same_issuer,120,0,120
2024,MS,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,36,0,36
2024,MS,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,8,0,8
2024,MS,second_lowest,current_ehb_all_states,county_any_zip_turnover,zero_to_positive_but_same_issuer,120,0,120
2024,MS,second_lowest,current_ehb_all_states,current_repo_rule,both_positive,36,0,36
2024,MS,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,8,0,8
2024,MS,second_lowest,current_ehb_all_states,current_repo_rule,zero_to_positive_but_same_issuer,120,0,120
2024,MS,second_lowest,current_ehb_all_states,exclude_level4_5,both_positive,36,0,36
2024,MS,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,8,0,8
2024,MS,second_lowest,current_ehb_all_states,exclude_level4_5,zero_to_positive_but_same_issuer,120,0,120
2024,MS,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,36,0,36
2024,MS,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,8,0,8
2024,MS,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,zero_to_positive_but_same_issuer,120,0,120
2024,MS,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,36,0,36
2024,MS,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,8,0,8
2024,MS,second_lowest,current_ehb_all_states,lowest_crosswalk_level,zero_to_positive_but_same_issuer,120,0,120
2024,MS,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,36,0,36
2024,MS,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,8,0,8
2024,MS,second_lowest,current_ehb_all_states,no_same_issuer_priority,zero_to_positive_but_same_issuer,120,0,120
2024,MS,second_lowest,current_ehb_all_states,reason8_priority,both_positive,36,0,36
2024,MS,second_lowest,current_ehb_all_states,reason8_priority,both_zero,8,0,8
2024,MS,second_lowest,current_ehb_all_states,reason8_priority,zero_to_positive_but_same_issuer,120,0,120
2024,MS,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,36,0,36
2024,MS,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,8,0,8
2024,MS,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,zero_to_positive_but_same_issuer,120,0,120
