state_abbr,yyyymm,policy_feature,feature_value,event_id,source_id,source_url,quoted_evidence_text,confidence
MT,202307,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202308,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202308,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202309,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202309,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202310,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202310,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202311,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202311,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202312,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202312,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202401,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202401,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202402,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202402,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202403,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202403,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202404,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202404,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202405,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202405,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
MT,202406,e14_total_strategy_count,10,evt_e14_MT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Montana: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
MT,202406,delay_procedural_disenrollment_any,1,evt_delay_MT,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Montana: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in June 2023 through the end of unwinding",medium
NE,202303,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202304,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202305,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202306,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202307,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202308,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202309,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202310,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202311,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202312,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202401,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202402,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202403,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202404,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202405,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NE,202406,e14_total_strategy_count,10,evt_e14_NE,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nebraska: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NV,202303,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202304,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202305,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202306,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202307,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202308,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202309,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202309,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NV,202310,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202310,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NV,202311,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202311,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NV,202312,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202312,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NV,202401,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202401,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NV,202402,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202402,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NV,202403,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202403,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NV,202404,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202404,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NV,202405,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202405,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NV,202406,e14_total_strategy_count,12,evt_e14_NV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Nevada: total=12; ex parte=2; form support=5; contact update=1; reinstatement=1; other=3,medium
NV,202406,delay_procedural_disenrollment_any,1,evt_delay_NV,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Nevada: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
NH,202303,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202304,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202305,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202306,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202307,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202308,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202309,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202310,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202311,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202312,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202401,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202402,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202403,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
NH,202404,e14_total_strategy_count,10,evt_e14_NH,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,New Hampshire: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
